timestamp,date,time_of_day,satellite,x_error,y_error,z_error,clock_error
2025-09-07 13:51:00,2025-09-07,13:51,MEO2,-0.08211185,0.074631248,0.103968316,-0.026360931
2025-09-07 13:51:00,2025-09-07,13:51,MEO2,-0.08211185,0.074631248,0.103968316,-0.026360931
2025-09-07 13:55:00,2025-09-07,13:55,GEO,-1.114182502,-1.413112145,-1.062462122,0.033833018
2025-09-01 14:00:00,2025-09-01,14:00,GEO,-0.838447601,-0.667824946,0.676120792,1.428765496
2025-09-01 14:00:00,2025-09-01,14:00,MEO1,-0.765883333,0.671543743,0.434251402,-0.183988567
2025-09-01 14:00:00,2025-09-01,14:00,MEO1,-0.765883333,0.671543743,0.434251402,-0.183988567
2025-09-03 14:00:00,2025-09-03,14:00,GEO,-1.545576122,-1.451378983,-1.057287716,0.19088907
2025-09-04 14:00:00,2025-09-04,14:00,GEO,-4.049717102,-3.776607096,0.273805877,2.53258253
2025-09-05 14:00:00,2025-09-05,14:00,GEO,-2.239841014,-1.996976636,1.552120149,2.248902837
2025-09-06 14:00:00,2025-09-06,14:00,GEO,3.912175391,15.24969823,12.69978229,7.477469745
2025-09-06 14:00:00,2025-09-06,14:00,MEO1,0.007015683,-0.812115097,0.457226757,0.787286953
2025-09-06 14:00:00,2025-09-06,14:00,MEO1,0.007015683,-0.812115097,0.457226757,0.787286953
2025-09-07 14:00:00,2025-09-07,14:00,MEO1,-0.494502604,-0.202973183,0.799759143,-0.730752601
2025-09-07 14:00:00,2025-09-07,14:00,MEO1,-0.494502604,-0.202973183,0.799759143,-0.730752601
2025-09-02 14:01:00,2025-09-02,14:01,GEO,4.817265898,5.197030567,9.659201975,0.861621962
2025-09-03 14:01:00,2025-09-03,14:01,MEO2,-0.165072372,-0.045122795,0.02148753,-0.011464963
2025-09-03 14:01:00,2025-09-03,14:01,MEO2,-0.165072372,-0.045122795,0.02148753,-0.011464963
2025-09-07 14:01:00,2025-09-07,14:01,MEO2,-0.067845948,0.076898634,0.1039284,-0.006356499
2025-09-07 14:01:00,2025-09-07,14:01,MEO2,-0.067845948,0.076898634,0.1039284,-0.006356499
2025-09-07 14:10:00,2025-09-07,14:10,GEO,1.362598028,0.942209739,1.512143134,0.090002193
2025-09-03 14:11:00,2025-09-03,14:11,MEO2,-0.173809274,-0.136914536,0.086149931,-0.011464963
2025-09-07 14:11:00,2025-09-07,14:11,MEO2,-0.041462287,0.051013362,0.137734718,0.01109373
2025-09-07 14:11:00,2025-09-07,14:11,MEO2,-0.041462287,0.051013362,0.137734718,0.01109373
2025-09-06 14:13:00,2025-09-06,14:13,MEO2,-0.942280035,-0.997850567,-0.456633855,-0.079395895
2025-09-07 14:21:00,2025-09-07,14:21,MEO2,-0.087296899,0.042560622,0.165440805,-0.006356499
2025-09-07 14:21:00,2025-09-07,14:21,MEO2,-0.087296899,0.042560622,0.165440805,-0.006356499
2025-09-07 14:25:00,2025-09-07,14:25,GEO,-1.919041883,-2.462292776,-3.205857717,-0.018540095
2025-09-07 14:31:00,2025-09-07,14:31,MEO2,-0.130934495,0.093202226,0.225417065,-0.006356499
2025-09-07 14:31:00,2025-09-07,14:31,MEO2,-0.130934495,0.093202226,0.225417065,-0.006356499
2025-09-07 14:40:00,2025-09-07,14:40,GEO,-0.635793198,-1.233301993,-1.868156075,-0.127055042
2025-09-07 14:41:00,2025-09-07,14:41,MEO2,-0.153532878,0.063890276,0.161266778,-0.00378428
2025-09-07 14:41:00,2025-09-07,14:41,MEO2,-0.153532878,0.063890276,0.161266778,-0.00378428
2025-09-07 14:51:00,2025-09-07,14:51,MEO2,-0.137262445,0.093835443,0.132474352,-0.00635647
2025-09-07 14:51:00,2025-09-07,14:51,MEO2,-0.137262445,0.093835443,0.132474352,-0.00635647
2025-09-07 14:55:00,2025-09-07,14:55,GEO,2.268557727,1.846242428,2.276962528,0.291211469
2025-09-01 15:00:00,2025-09-01,15:00,MEO1,-0.568186091,0.392190874,0.63784356,-0.159422194
2025-09-01 15:00:00,2025-09-01,15:00,MEO1,-0.568186091,0.392190874,0.63784356,-0.159422194
2025-09-07 15:00:00,2025-09-07,15:00,MEO1,-0.457619769,-0.498454589,0.726807801,0.232752299
2025-09-07 15:00:00,2025-09-07,15:00,MEO1,-0.457619769,-0.498454589,0.726807801,0.232752299
2025-09-07 15:01:00,2025-09-07,15:01,MEO2,-0.144461568,0.122471364,0.143217292,-0.006356499
2025-09-07 15:01:00,2025-09-07,15:01,MEO2,-0.144461568,0.122471364,0.143217292,-0.006356499
2025-09-07 15:10:00,2025-09-07,15:10,GEO,8.319573868,3.501874901,-3.963580414,-3.75670034
2025-09-07 15:11:00,2025-09-07,15:11,MEO2,-0.148846943,0.04637997,0.151511321,0.01109373
2025-09-07 15:11:00,2025-09-07,15:11,MEO2,-0.148846943,0.04637997,0.151511321,0.01109373
2025-09-07 15:21:00,2025-09-07,15:21,MEO2,-0.230035815,0.106927201,0.18373343,0.0110937
2025-09-07 15:21:00,2025-09-07,15:21,MEO2,-0.230035815,0.106927201,0.18373343,0.0110937
2025-09-07 15:25:00,2025-09-07,15:25,GEO,-0.332173094,-0.074219514,0.192359897,0.012546734
2025-09-03 15:26:00,2025-09-03,15:26,MEO2,-1.121684754,-0.35136563,-0.251508862,-0.027904022
2025-09-03 15:31:00,2025-09-03,15:31,MEO2,-0.159982871,-0.08785478,-0.057381164,-0.046365422
2025-09-03 15:31:00,2025-09-03,15:31,MEO2,-0.159982871,-0.08785478,-0.057381164,-0.046365422
2025-09-07 15:31:00,2025-09-07,15:31,MEO2,-0.190977547,0.07539133,0.118275603,0.008539498
2025-09-07 15:31:00,2025-09-07,15:31,MEO2,-0.190977547,0.07539133,0.118275603,0.008539498
2025-09-07 15:40:00,2025-09-07,15:40,GEO,-4.059220158,0.270759042,-5.001121145,3.471503458
2025-09-03 15:41:00,2025-09-03,15:41,MEO2,-0.166797161,-0.088235419,-0.064707786,-0.028915162
2025-09-03 15:41:00,2025-09-03,15:41,MEO2,-0.166797161,-0.088235419,-0.064707786,-0.028915162
2025-09-07 15:41:00,2025-09-07,15:41,MEO2,-0.182637148,0.058358487,0.136019353,0.025989698
2025-09-07 15:41:00,2025-09-07,15:41,MEO2,-0.182637148,0.058358487,0.136019353,0.025989698
2025-09-03 15:51:00,2025-09-03,15:51,MEO2,-0.176098157,-0.082430024,-0.122549303,-0.046365392
2025-09-07 15:51:00,2025-09-07,15:51,MEO2,-0.165731173,0.044489335,0.132015623,0.008539498
2025-09-07 15:56:00,2025-09-07,15:56,GEO,-1.714277264,-1.773267176,-0.613497867,0.143984082
2025-09-01 16:00:00,2025-09-01,16:00,MEO1,-0.535862128,0.17431926,0.723322887,0.035761103
2025-09-01 16:00:00,2025-09-01,16:00,MEO1,-0.535862128,0.17431926,0.723322887,0.035761103
2025-09-03 16:00:00,2025-09-03,16:00,GEO,-2.977734089,-2.661322154,-1.432459529,3.340671961
2025-09-04 16:00:00,2025-09-04,16:00,GEO,-3.317581486,-2.779847827,-2.080443762,3.437755761
2025-09-05 16:00:00,2025-09-05,16:00,GEO,-0.57610292,-0.402849182,-1.351126709,3.539315793
2025-09-06 16:00:00,2025-09-06,16:00,GEO,2.890248884,2.821442712,-0.050691614,2.379983881
2025-09-07 16:00:00,2025-09-07,16:00,MEO1,-0.362948108,-0.790320568,0.422599971,0.265575346
2025-09-07 16:00:00,2025-09-07,16:00,MEO1,-0.362948108,-0.790320568,0.422599971,0.265575346
2025-09-02 16:01:00,2025-09-02,16:01,GEO,-0.691231996,-0.752820715,-1.361456705,3.273109174
2025-09-01 16:02:00,2025-09-01,16:02,GEO,3.265259974,3.22020632,-1.841377388,3.561049187
2025-09-07 16:11:00,2025-09-07,16:11,GEO,-1.848180473,-2.061956622,0.791023776,-0.018540095
2025-09-07 16:11:00,2025-09-07,16:11,MEO2,-0.408012046,0.096461339,0.186527543,0.011970533
2025-09-07 16:25:00,2025-09-07,16:25,GEO,1.603761815,0.668448102,-1.47237481,-0.127055012
2025-09-07 16:40:00,2025-09-07,16:40,GEO,-1.812750213,-1.338555548,-0.661121912,0.431351911
2025-09-07 16:56:00,2025-09-07,16:56,GEO,5.103116676,3.86282862,3.330169299,-0.245370444
2025-09-01 17:00:00,2025-09-01,17:00,MEO1,-0.641199774,-0.205228955,0.718194996,-0.077574236
2025-09-01 17:00:00,2025-09-01,17:00,MEO1,-0.641199774,-0.205228955,0.718194996,-0.077574236
2025-09-02 17:00:00,2025-09-02,17:00,MEO1,-0.335357651,0.60487498,0.674362661,-0.034781471
2025-09-02 17:00:00,2025-09-02,17:00,MEO1,-0.335357651,0.60487498,0.674362661,-0.034781471
2025-09-07 17:10:00,2025-09-07,17:10,GEO,0.064913109,0.508408476,5.917634327,0.431351911
2025-09-07 17:21:00,2025-09-07,17:21,MEO2,-1.012718422,0.259928782,0.030715656,-0.010453853
2025-09-07 17:25:00,2025-09-07,17:25,GEO,1.543083701,1.349762857,2.449537576,-0.189201269
2025-09-07 17:31:00,2025-09-07,17:31,MEO2,-0.1636406,0.072720733,0.025637303,0.025989728
2025-09-07 17:31:00,2025-09-07,17:31,MEO2,-0.1636406,0.072720733,0.025637303,0.025989728
2025-09-07 17:40:00,2025-09-07,17:40,GEO,7.777087234,2.059477836,3.169604971,-4.020621941
2025-09-07 17:41:00,2025-09-07,17:41,MEO2,-0.208675927,0.07556681,-0.029935218,-0.011464963
2025-09-07 17:41:00,2025-09-07,17:41,MEO2,-0.208675927,0.07556681,-0.029935218,-0.011464963
2025-09-04 17:47:00,2025-09-04,17:47,MEO2,-0.539619543,0.409925637,0.439555116,0.03378673
2025-09-04 17:51:00,2025-09-04,17:51,MEO2,-0.145059071,0.132950215,0.067882702,-0.008910731
2025-09-04 17:51:00,2025-09-04,17:51,MEO2,-0.145059071,0.132950215,0.067882702,-0.008910731
2025-09-07 17:51:00,2025-09-07,17:51,MEO2,-0.178968459,0.083170965,-0.018625636,-0.011464963
2025-09-01 18:00:00,2025-09-01,18:00,MEO1,-0.638888152,-0.396329347,0.475825153,0.161143483
2025-09-01 18:00:00,2025-09-01,18:00,MEO1,-0.638888152,-0.396329347,0.475825153,0.161143483
2025-09-02 18:00:00,2025-09-02,18:00,MEO1,-0.412536055,0.306909334,0.719623885,-0.302436957
2025-09-02 18:00:00,2025-09-02,18:00,MEO1,-0.412536055,0.306909334,0.719623885,-0.302436957
2025-09-03 18:00:00,2025-09-03,18:00,GEO,-1.244536225,-1.172715083,-4.453501031,3.437755761
2025-09-04 18:00:00,2025-09-04,18:00,GEO,0.543888971,0.494111735,-4.937305795,3.60687852
2025-09-05 18:00:00,2025-09-05,18:00,GEO,3.445733432,3.099001653,-4.695303034,2.764791874
2025-09-06 18:00:00,2025-09-06,18:00,GEO,1.23002591,1.303032275,-4.181735093,3.458540252
2025-09-07 18:00:00,2025-09-07,18:00,GEO,6.479322217,40.29511752,39.22767331,23.32334535
2025-09-01 18:01:00,2025-09-01,18:01,GEO,1.619965438,1.796478879,-5.291095719,3.763953399
2025-09-02 18:01:00,2025-09-02,18:01,GEO,1.168112252,1.07293383,-3.993206457,3.196809865
2025-09-04 18:01:00,2025-09-04,18:01,MEO2,-0.211467613,0.106881801,0.098722767,-0.026360931
2025-09-04 18:01:00,2025-09-04,18:01,MEO2,-0.211467613,0.106881801,0.098722767,-0.026360931
2025-09-07 18:04:00,2025-09-07,18:04,GEO,-6.852648601,-41.09577503,-31.55393848,-23.4361867
2025-09-04 18:11:00,2025-09-04,18:11,MEO2,-0.195682641,0.186074456,0.057213813,-0.008910731
2025-09-07 18:25:00,2025-09-07,18:25,GEO,-6.829490438,-0.425544251,-8.867805865,4.475467778
2025-09-07 18:41:00,2025-09-07,18:41,GEO,2.212336145,1.079727076,0.303178969,0.16743034
2025-09-07 18:56:00,2025-09-07,18:56,GEO,3.239193134,-3.17451052,1.190130993,-4.492324029
2025-09-07 18:58:00,2025-09-07,18:58,MEO2,-0.828410534,0.13012493,-0.44777637,-0.121140406
2025-09-01 19:00:00,2025-09-01,19:00,MEO1,-0.77436263,-0.474094689,0.207774427,0.13862766
2025-09-01 19:00:00,2025-09-01,19:00,MEO1,-0.77436263,-0.474094689,0.207774427,0.13862766
2025-09-02 19:00:00,2025-09-02,19:00,MEO1,-0.702044664,0.075185154,0.676095143,-0.314214604
2025-09-02 19:00:00,2025-09-02,19:00,MEO1,-0.702044664,0.075185154,0.676095143,-0.314214604
2025-09-03 19:00:00,2025-09-03,19:00,MEO1,-0.03383898,0.690224383,0.73809742,-0.353027114
2025-09-03 19:00:00,2025-09-03,19:00,MEO1,-0.03383898,0.690224383,0.73809742,-0.353027114
2025-09-07 19:01:00,2025-09-07,19:01,MEO2,-0.244238015,0.052564673,-0.148898173,0.008539498
2025-09-07 19:01:00,2025-09-07,19:01,MEO2,-0.244238015,0.052564673,-0.148898173,0.008539498
2025-09-07 19:10:00,2025-09-07,19:10,GEO,-0.203418702,5.098094951,7.11172822,4.41765619
2025-09-07 19:11:00,2025-09-07,19:11,MEO2,-0.107488316,0.011982635,-0.112896048,0.01109373
2025-09-04 19:15:00,2025-09-04,19:15,MEO2,-0.700526601,0.576058736,-0.000603687,0.03378673
2025-09-04 19:21:00,2025-09-04,19:21,MEO2,-0.119074706,0.014814829,0.011466771,-0.058707128
2025-09-07 19:26:00,2025-09-07,19:26,GEO,-0.680813964,-0.423895035,1.554887583,0.260663396
2025-09-07 19:41:00,2025-09-07,19:41,GEO,0.281656019,-0.380279429,-4.302852963,-0.189201299
2025-09-07 19:56:00,2025-09-07,19:56,GEO,-0.028985579,-0.02741506,1.084786593,0.232310165
2025-09-01 20:00:00,2025-09-01,20:00,MEO1,-0.837601373,-0.584908968,-0.216711007,-0.060440918
2025-09-01 20:00:00,2025-09-01,20:00,MEO1,-0.837601373,-0.584908968,-0.216711007,-0.060440918
2025-09-02 20:00:00,2025-09-02,20:00,MEO1,-0.775892772,-0.037073866,0.430691566,0.475854393
2025-09-02 20:00:00,2025-09-02,20:00,MEO1,-0.775892772,-0.037073866,0.430691566,0.475854393
2025-09-03 20:00:00,2025-09-03,20:00,GEO,1.97375378,1.644614056,-1.794176658,0.184397754
2025-09-03 20:00:00,2025-09-03,20:00,MEO1,-0.331164595,0.460334195,0.754296971,-0.111867706
2025-09-03 20:00:00,2025-09-03,20:00,MEO1,-0.331164595,0.460334195,0.754296971,-0.111867706
2025-09-04 20:00:00,2025-09-04,20:00,GEO,3.936180905,3.607647866,-1.9515022,-0.171105016
2025-09-05 20:00:00,2025-09-05,20:00,GEO,3.034154851,2.862683993,-2.96770321,-3.944828262
2025-09-06 20:00:00,2025-09-06,20:00,GEO,1.496998135,1.386959512,-5.309914549,-0.179841568
2025-09-01 20:01:00,2025-09-01,20:01,GEO,0.384159472,0.298458889,-3.910451962,0.717759865
2025-09-02 20:01:00,2025-09-02,20:01,GEO,-0.451491643,-0.500114165,-1.572240522,0.641460586
2025-09-07 20:05:00,2025-09-07,20:05,MEO2,-0.565240756,6.22e-05,-0.544015393,-0.014332268
2025-09-07 20:11:00,2025-09-07,20:11,GEO,2.893371224,3.082494229,2.490783837,0.121061651
2025-09-07 20:11:00,2025-09-07,20:11,MEO2,-0.206648063,-0.001829769,-0.239932971,0.048566378
2025-09-07 20:11:00,2025-09-07,20:11,MEO2,-0.206648063,-0.001829769,-0.239932971,0.048566378
2025-09-07 20:21:00,2025-09-07,20:21,MEO2,-0.142795103,-0.015222982,-0.220833858,0.048566378
2025-09-07 20:21:00,2025-09-07,20:21,MEO2,-0.142795103,-0.015222982,-0.220833858,0.048566378
2025-09-07 20:26:00,2025-09-07,20:26,GEO,4.112459779,4.379452273,2.951507001,0.090002193
2025-09-07 20:31:00,2025-09-07,20:31,MEO2,-0.08177105,-0.037739679,-0.098174774,0.01109373
2025-09-07 20:31:00,2025-09-07,20:31,MEO2,-0.08177105,-0.037739679,-0.098174774,0.01109373
2025-09-04 20:35:00,2025-09-04,20:35,MEO2,-0.561356336,0.534204077,-0.435082704,0.007855192
2025-09-04 20:41:00,2025-09-04,20:41,MEO2,-0.187609674,0.112088744,-0.189741187,-0.02123451
2025-09-04 20:41:00,2025-09-04,20:41,MEO2,-0.187609674,0.112088744,-0.189741187,-0.02123451
2025-09-07 20:41:00,2025-09-07,20:41,GEO,3.416559547,4.322093938,-4.24724894,0.338118885
2025-09-07 20:41:00,2025-09-07,20:41,MEO2,-0.154241551,-0.017986298,-0.243364867,0.01109373
2025-09-07 20:41:00,2025-09-07,20:41,MEO2,-0.154241551,-0.017986298,-0.243364867,0.01109373
2025-09-04 20:51:00,2025-09-04,20:51,MEO2,-0.113190185,0.030456159,-0.111615494,-0.056134909
2025-09-07 20:51:00,2025-09-07,20:51,MEO2,-0.130916173,-0.060018655,-0.228665477,0.028543929
2025-09-07 20:51:00,2025-09-07,20:51,MEO2,-0.130916173,-0.060018655,-0.228665477,0.028543929
2025-09-07 20:56:00,2025-09-07,20:56,GEO,-10.49215941,-18.43517153,-7.882722559,-5.219783379
2025-09-02 21:00:00,2025-09-02,21:00,MEO1,-0.89035907,-0.0501773,0.154487155,0.104091569
2025-09-02 21:00:00,2025-09-02,21:00,MEO1,-0.89035907,-0.0501773,0.154487155,0.104091569
2025-09-03 21:00:00,2025-09-03,21:00,MEO1,-0.624093685,0.323578008,0.595941585,0.037838455
2025-09-03 21:00:00,2025-09-03,21:00,MEO1,-0.624093685,0.323578008,0.595941585,0.037838455
2025-09-07 21:01:00,2025-09-07,21:01,MEO2,-0.163236763,-0.083755936,-0.245010105,-0.00635647
2025-09-07 21:01:00,2025-09-07,21:01,MEO2,-0.163236763,-0.083755936,-0.245010105,-0.00635647
2025-09-07 21:11:00,2025-09-07,21:11,GEO,18.99763895,28.22897941,21.78440173,4.898084637
2025-09-07 21:11:00,2025-09-07,21:11,MEO2,-0.052220766,-0.044118311,-0.118435729,0.025989698
2025-09-07 21:11:00,2025-09-07,21:11,MEO2,-0.052220766,-0.044118311,-0.118435729,0.025989698
2025-09-07 21:21:00,2025-09-07,21:21,MEO2,-0.114157105,-0.082726426,-0.212642066,0.008539498
2025-09-07 21:21:00,2025-09-07,21:21,MEO2,-0.114157105,-0.082726426,-0.212642066,0.008539498
2025-09-07 21:26:00,2025-09-07,21:26,GEO,-12.71315253,-20.03918649,-7.614632118,-4.70337609
2025-09-07 21:31:00,2025-09-07,21:31,MEO2,-0.02066721,-0.049403172,-0.150673048,0.025989698
2025-09-07 21:31:00,2025-09-07,21:31,MEO2,-0.02066721,-0.049403172,-0.150673048,0.025989698
2025-09-07 21:40:00,2025-09-07,21:40,GEO,18.76721505,27.9170473,16.4850615,4.649940633
2025-09-07 21:41:00,2025-09-07,21:41,MEO2,-0.186244344,-0.136665341,-0.182066269,0.005985266
2025-09-07 21:41:00,2025-09-07,21:41,MEO2,-0.186244344,-0.136665341,-0.182066269,0.005985266
2025-09-07 21:51:00,2025-09-07,21:51,MEO2,-0.123883415,-0.14812921,-0.164790332,-0.011464963
2025-09-07 21:51:00,2025-09-07,21:51,MEO2,-0.123883415,-0.14812921,-0.164790332,-0.011464963
2025-09-07 21:56:00,2025-09-07,21:56,GEO,-19.78639976,-29.95762919,-18.88499826,-5.837091666
2025-09-04 21:59:00,2025-09-04,21:59,MEO2,-0.482253073,0.1169241,-0.548191147,-0.077181149
2025-09-02 22:00:00,2025-09-02,22:00,MEO1,-1.058336398,-0.200725934,-0.358076125,0.008388643
2025-09-02 22:00:00,2025-09-02,22:00,MEO1,-1.058336398,-0.200725934,-0.358076125,0.008388643
2025-09-03 22:00:00,2025-09-03,22:00,GEO,1.833995398,1.929840274,2.350237415,-1.249661387
2025-09-03 22:00:00,2025-09-03,22:00,MEO1,-0.701466771,0.318061659,0.393948879,0.234829681
2025-09-03 22:00:00,2025-09-03,22:00,MEO1,-0.701466771,0.318061659,0.393948879,0.234829681
2025-09-04 22:00:00,2025-09-04,22:00,GEO,1.099103592,1.129962713,2.910649365,-2.828014326
2025-09-05 22:00:00,2025-09-05,22:00,GEO,-0.984422423,-0.855737045,0.250258381,3.314462305
2025-09-01 22:01:00,2025-09-01,22:01,GEO,-1.099594984,-0.967696972,-0.104338964,-0.856116843
2025-09-02 22:01:00,2025-09-02,22:01,GEO,0.801459923,0.825610504,2.145238337,-1.596643487
2025-09-04 22:01:00,2025-09-04,22:01,MEO2,-0.137998149,0.037673879,-0.184002347,0.038778844
2025-09-04 22:01:00,2025-09-04,22:01,MEO2,-0.137998149,0.037673879,-0.184002347,0.038778844
2025-09-04 22:11:00,2025-09-04,22:11,MEO2,-0.191218025,0.019640166,-0.242282348,0.036224642
2025-09-04 22:11:00,2025-09-04,22:11,MEO2,-0.191218025,0.019640166,-0.242282348,0.036224642
2025-09-07 22:11:00,2025-09-07,22:11,GEO,23.49248818,32.96438118,15.82112148,5.39486838
2025-09-04 22:21:00,2025-09-04,22:21,MEO2,-0.117626876,0.033380453,-0.159829679,0.016220181
2025-09-07 22:26:00,2025-09-07,22:26,GEO,-0.966826789,-0.249896981,2.249278422,0.16743034
2025-09-08 22:27:00,2025-09-08,22:27,MEO2,-0.147834286,0.930684999,-0.276914693,-0.02483046
2025-09-08 22:31:00,2025-09-08,22:31,MEO2,0.029121075,0.032545315,0.016111329,0.016220181
2025-09-08 22:31:00,2025-09-08,22:31,MEO2,0.029121075,0.032545315,0.016111329,0.016220181
2025-09-07 22:40:00,2025-09-07,22:40,GEO,-1.139239497,-0.698137205,5.056696179,0.105256742
2025-09-08 22:41:00,2025-09-08,22:41,MEO2,-0.038042733,0.146215316,-0.056968082,-0.018680278
2025-09-08 22:41:00,2025-09-08,22:41,MEO2,-0.038042733,0.146215316,-0.056968082,-0.018680278
2025-09-08 22:51:00,2025-09-08,22:51,MEO2,0.008932024,0.185868256,-0.108087491,-0.018680248
2025-09-08 22:51:00,2025-09-08,22:51,MEO2,0.008932024,0.185868256,-0.108087491,-0.018680248
2025-09-07 22:56:00,2025-09-07,22:56,GEO,1.625054408,1.096855775,0.083290008,0.026181505
2025-09-02 23:00:00,2025-09-02,23:00,MEO1,-0.839232033,-0.254772935,-0.675063701,-0.101061387
2025-09-02 23:00:00,2025-09-02,23:00,MEO1,-0.839232033,-0.254772935,-0.675063701,-0.101061387
2025-09-03 23:00:00,2025-09-03,23:00,MEO1,-0.831473549,0.344608024,0.078566089,0.173892457
2025-09-03 23:00:00,2025-09-03,23:00,MEO1,-0.831473549,0.344608024,0.078566089,0.173892457
2025-09-04 23:00:00,2025-09-04,23:00,MEO1,-0.45314458,0.637766904,0.575132627,0.007187674
2025-09-04 23:00:00,2025-09-04,23:00,MEO1,-0.45314458,0.637766904,0.575132627,0.007187674
2025-09-08 23:01:00,2025-09-08,23:01,MEO2,0.00496231,0.068845915,-0.106956288,-0.033576246
2025-09-08 23:01:00,2025-09-08,23:01,MEO2,0.00496231,0.068845915,-0.106956288,-0.033576246
2025-09-07 23:11:00,2025-09-07,23:11,GEO,-1.557840765,-0.925473008,0.643293705,0.49297515
2025-09-08 23:11:00,2025-09-08,23:11,MEO2,-0.066798825,0.168448284,-0.095453959,0.001324183
2025-09-07 23:26:00,2025-09-07,23:26,GEO,0.15866176,-0.00730525,0.215510804,0.012023686
2025-09-04 23:30:00,2025-09-04,23:30,MEO2,-0.510722465,-0.229274567,-0.723215692,0.079870827
2025-09-04 23:31:00,2025-09-04,23:31,MEO2,-0.12898493,-0.07481128,-0.131789273,-0.00378428
2025-09-04 23:31:00,2025-09-04,23:31,MEO2,-0.12898493,-0.07481128,-0.131789273,-0.00378428
2025-09-04 23:41:00,2025-09-04,23:41,MEO2,-0.149323838,-0.086206459,-0.172971306,0.013665949
2025-09-04 23:41:00,2025-09-04,23:41,MEO2,-0.149323838,-0.086206459,-0.172971306,0.013665949
2025-09-07 23:41:00,2025-09-07,23:41,GEO,2.508722112,2.415410932,0.520668252,0.043083144
2025-09-05 23:46:00,2025-09-05,23:46,MEO2,0.173257452,0.935233889,-0.247954343,-0.142840284
2025-09-04 23:51:00,2025-09-04,23:51,MEO2,-0.244710792,-0.122379158,-0.167883614,0.013665919
2025-09-04 23:51:00,2025-09-04,23:51,MEO2,-0.244710792,-0.122379158,-0.167883614,0.013665919
2025-09-05 23:51:00,2025-09-05,23:51,MEO2,0.014136072,0.098720933,-0.009266581,0.001324183
